r,x,y,Mach_Number,Pressure,Density,Speed,V_Velocity,U_Velocity
4.040601635833577454e+00,1.322282500000001269e-02,4.040580000000000283e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.477399999999999918e-17
4.084351870108156923e+00,1.336600000000001329e-02,4.084329999999999572e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.789039999999999985e-17
4.128102104382737281e+00,1.350917500000001562e-02,4.128080000000000638e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.360169999999999811e-17
4.171852338575503971e+00,1.365232500000012825e-02,4.171829999999999927e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.320369999999999761e-17
4.215602572850084329e+00,1.379550000000001782e-02,4.215580000000000105e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.026469999999999807e-17
4.259352807124664686e+00,1.393867500000002015e-02,4.259330000000000283e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.244779999999999996e-17
4.303103041399243267e+00,1.408185000000002074e-02,4.303079999999999572e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.191619999999999887e-17
4.346853275673824513e+00,1.422502500000002133e-02,4.346830000000000638e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.172880000000000248e-17
4.390603509866591203e+00,1.436817500000013396e-02,4.390579999999999927e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.119600000000000174e-17
4.434351244154557392e+00,1.451135000000002527e-02,4.434327500000000200e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.119470000000000160e-17
4.478098978442524469e+00,1.465452500000002760e-02,4.478075000000000472e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.332170000000000268e-17
4.521849212717103050e+00,1.479770000000002819e-02,4.521824999999999761e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.274599999999999734e-17
4.565599446991684296e+00,1.494087500000002705e-02,4.565575000000000827e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.271419999999999725e-17
4.609349681184450986e+00,1.508402500000014142e-02,4.609325000000000117e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.350570000000000109e-17
4.653099915459031344e+00,1.522720000000003099e-02,4.653075000000000294e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.173880000000000165e-17
4.696850149733610813e+00,1.537037500000003332e-02,4.696825000000000472e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.486059999999999994e-17
4.740600384008190282e+00,1.551355000000003391e-02,4.740574999999999761e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.093030000000000168e-17
4.784350618282770640e+00,1.565672500000003450e-02,4.784325000000000827e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.058369999999999768e-17
4.828100852475538218e+00,1.579987500000014713e-02,4.828075000000000117e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.011709999999999741e-17
4.871851086750117688e+00,1.594305000000003844e-02,4.871825000000000294e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.975519999999999936e-17
4.915598821038083877e+00,1.608622500000003730e-02,4.915572499999999678e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.933449999999999974e-17
4.959346555326050066e+00,1.622940000000003963e-02,4.959319999999999951e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.834259999999999811e-17
5.003096789600629535e+00,1.637257499999993093e-02,5.003069999999999240e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.867240000000000077e-17
5.046847023875209892e+00,1.651575000000004428e-02,5.046820000000000306e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.838770000000000105e-17
5.090597258149790250e+00,1.665892500000004661e-02,5.090570000000000483e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.786890000000000039e-17
5.134347492342556940e+00,1.680207500000004475e-02,5.134319999999999773e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.588179999999999961e-17
5.178097726617137297e+00,1.694525000000004708e-02,5.178069999999999951e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.734109999999999924e-17
5.221847960891715879e+00,1.708842499999993839e-02,5.221819999999999240e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.386880000000000270e-17
5.265598195166297124e+00,1.723160000000005174e-02,5.265570000000000306e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.161830000000000069e-17
5.309348429440876593e+00,1.737477500000005406e-02,5.309320000000000483e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.329120000000000047e-17
5.353096163647030004e+00,1.751792500000005220e-02,5.353067499999999868e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.305029999999999739e-17
5.396843897934997081e+00,1.766110000000005453e-02,5.396815000000000140e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.327230000000000129e-17
5.440594132209575662e+00,1.780427499999994584e-02,5.440564999999999429e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,3.400909999999999879e-17
