r,x,y,Mach_Number,Pressure,Density,Speed,V_Velocity,U_Velocity
5.746845772049823609e+00,1.880647500000006203e-02,5.746815000000000673e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,6.731489999999999855e-16
5.790596006324403078e+00,1.894965000000006783e-02,5.790564999999999962e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,6.462700000000000471e-16
5.834343740612369267e+00,1.909282500000007016e-02,5.834312500000000234e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,6.413789999999999643e-16
5.878091474818522677e+00,1.923597499999996074e-02,5.878059999999999619e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,6.150270000000000046e-16
5.921841709093103923e+00,1.937915000000006716e-02,5.921810000000000684e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.891119999999999573e-16
5.965591943367683392e+00,1.952232500000006948e-02,5.965560000000000862e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.847690000000000167e-16
6.009342177642261973e+00,1.966550000000007528e-02,6.009309999999999263e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.591859999999999518e-16
6.053092411916841442e+00,1.980867500000007414e-02,6.053059999999999441e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.553009999999999883e-16
6.096842646109609909e+00,1.995182499999996473e-02,6.096809999999999619e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.305450000000000254e-16
6.140592880384190266e+00,2.009500000000007461e-02,6.140560000000000684e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.061310000000000196e-16
6.184343114658770624e+00,2.023817500000018796e-02,6.184310000000000862e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,5.024120000000000473e-16
6.228093348933348317e+00,2.038135000000019376e-02,6.228059999999999263e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.787040000000000375e-16
6.271843583207928674e+00,2.052452500000008159e-02,6.271809999999999441e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.753390000000000312e-16
6.315591317414083861e+00,2.066767499999997218e-02,6.315557500000000601e+00,6.000000000000000000e+00,1.000000000000000000e+00,1.399999999999999911e+00,6.000000000000000000e+00,-6.000000000000000000e+00,4.520239999999999669e-16
